timestamp,cluster_size,operation,index,success,latency_ms,error
2026-06-26T15:37:54.1507314Z,7,get,26,true,106.143,
2026-06-26T15:37:54.2561548Z,7,get,27,true,105.423,
2026-06-26T15:37:54.3615514Z,7,get,28,true,105.396,
2026-06-26T15:37:54.4666351Z,7,get,29,true,105.083,
2026-06-26T15:37:54.5723104Z,7,get,30,true,105.675,
2026-06-26T15:37:54.6775237Z,7,get,31,true,105.213,
2026-06-26T15:37:54.7851657Z,7,get,32,true,107.642,
2026-06-26T15:37:54.8907773Z,7,get,33,true,105.611,
2026-06-26T15:37:54.9969842Z,7,get,34,true,106.206,
2026-06-26T15:37:55.1029385Z,7,get,35,true,105.954,
2026-06-26T15:37:55.2095602Z,7,get,36,true,106.621,
2026-06-26T15:37:55.3146613Z,7,get,37,true,105.101,
2026-06-26T15:37:55.4210796Z,7,get,38,true,106.418,
2026-06-26T15:37:55.52721Z,7,get,39,true,106.130,
2026-06-26T15:37:55.6330727Z,7,get,40,true,105.862,
2026-06-26T15:37:55.7382538Z,7,get,41,true,105.181,
2026-06-26T15:37:55.842951Z,7,get,42,true,104.697,
2026-06-26T15:37:55.9482207Z,7,get,43,true,105.269,
2026-06-26T15:37:56.0538203Z,7,get,44,true,105.599,
2026-06-26T15:37:56.1588624Z,7,get,45,true,105.042,
2026-06-26T15:37:56.2651117Z,7,get,46,true,106.249,
2026-06-26T15:37:56.3706251Z,7,get,47,true,105.513,
2026-06-26T15:37:56.4774323Z,7,get,48,true,106.807,
2026-06-26T15:37:56.5831024Z,7,get,49,true,105.670,
2026-06-26T15:37:56.6882411Z,7,get,50,true,105.138,
2026-06-26T15:37:56.7935799Z,7,get,51,true,105.338,
2026-06-26T15:37:56.8990161Z,7,get,52,true,105.436,
2026-06-26T15:37:57.0042373Z,7,get,53,true,105.221,
2026-06-26T15:37:57.1100174Z,7,get,54,true,105.780,
2026-06-26T15:37:57.2147292Z,7,get,55,true,104.711,
2026-06-26T15:37:57.3206886Z,7,get,56,true,105.959,
2026-06-26T15:37:57.4267683Z,7,get,57,true,106.079,
2026-06-26T15:37:57.5320556Z,7,get,58,true,105.287,
2026-06-26T15:37:57.6384097Z,7,get,59,true,106.354,
2026-06-26T15:37:57.7466771Z,7,get,60,true,108.267,
2026-06-26T15:37:57.8530929Z,7,get,61,true,106.415,
2026-06-26T15:37:57.9589524Z,7,get,62,true,105.859,
2026-06-26T15:37:58.0641715Z,7,get,63,true,105.219,
2026-06-26T15:37:58.1712525Z,7,get,64,true,107.081,
2026-06-26T15:37:58.2772031Z,7,get,65,true,105.950,
2026-06-26T15:37:58.3823746Z,7,get,66,true,105.171,
2026-06-26T15:37:58.4891019Z,7,get,67,true,106.727,
2026-06-26T15:37:58.5951387Z,7,get,68,true,106.036,
2026-06-26T15:37:58.7004297Z,7,get,69,true,105.291,
2026-06-26T15:37:58.8056934Z,7,get,70,true,105.263,
